,,,,,,
,Start Date,1/25/00,,,,
,End Date,,,,,
,,,,,,
,SPX Index,,,,,
,Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,
,5/9/56,47.94,47.94,47.94,47.94,47.4039285714286
,5/10/56,47.16,47.16,47.16,47.16,47.0739285714286
,5/11/56,47.12,47.12,47.12,47.12,46.7403571428571
,5/14/56,46.86,46.86,46.86,46.86,46.6242857142857
,5/15/56,46.37,46.37,46.37,46.37,46.5035714285714
,5/16/56,46.05,46.05,46.05,46.05,46.3382142857143
,5/17/56,46.61,46.61,46.61,46.61,46.0321428571429
,5/18/56,46.39,46.39,46.39,46.39,45.7325
,5/21/56,45.99,45.99,45.99,45.99,45.3935714285714
,5/22/56,45.26,45.26,45.26,45.26,45.1228571428571
,5/23/56,45.02,45.02,45.02,45.02,44.7732142857143
,5/24/56,44.6,44.6,44.6,44.6,44.7657142857143
,5/25/56,44.62,44.62,44.62,44.62,44.8264285714286
,5/28/56,44.1,44.1,44.1,44.1,45.0103571428571
,5/29/56,45.11,45.11,45.11,45.11,45.2503571428571
,5/31/56,45.2,45.2,45.2,45.2,45.4632142857143
,6/1/56,45.58,45.58,45.58,45.58,45.5735714285714
,6/4/56,45.85,45.85,45.85,45.85,45.7378571428571
,6/5/56,45.86,45.86,45.86,45.86,45.6221428571429
,6/6/56,45.63,45.63,45.63,45.63,45.6478571428571
,6/7/56,45.99,45.99,45.99,45.99,45.8178571428571
,6/8/56,45.14,45.14,45.14,45.14,45.975
,6/11/56,45.71,45.71,45.71,45.71,46.0842857142857
,6/12/56,46.36,46.36,46.36,46.36,46.1925
,6/13/56,46.42,46.42,46.42,46.42,46.2242857142857
,6/14/56,46.31,46.31,46.31,46.31,46.2621428571429
,6/15/56,46.37,46.37,46.37,46.37,46.3089285714286
,6/18/56,46.17,46.17,46.17,46.17,46.4107142857143
,6/19/56,46.22,46.22,46.22,46.22,46.4642857142857
,6/20/56,46.41,46.41,46.41,46.41,46.4667857142857
,6/21/56,46.73,46.73,46.73,46.73,46.5432142857143
,6/22/56,46.59,46.59,46.59,46.59,46.6946428571429
,6/25/56,46.41,46.41,46.41,46.41,46.8289285714286
,6/26/56,46.72,46.72,46.72,46.72,46.8907142857143
,6/27/56,47.07,47.07,47.07,47.07,46.9225
,6/28/56,47.13,47.13,47.13,47.13,47.0446428571429
,6/29/56,46.97,46.97,46.97,46.97,47.2607142857143
,7/2/56,46.93,46.93,46.93,46.93,47.4871428571428
,7/3/56,47.32,47.32,47.32,47.32,47.7189285714286
,7/5/56,47.8,47.8,47.8,47.8,47.9810714285714
,7/6/56,48.04,48.04,48.04,48.04,48.2303571428572
,7/9/56,48.25,48.25,48.25,48.25,48.3907142857143
,7/10/56,48.54,48.54,48.54,48.54,48.5271428571429
,7/11/56,48.69,48.69,48.69,48.69,48.7185714285714
,7/12/56,48.58,48.58,48.58,48.58,48.9046428571429
,7/13/56,48.72,48.72,48.72,48.72,49.0428571428571
,7/16/56,49.14,49.14,49.14,49.14,49.1485714285714
,7/17/56,49.31,49.31,49.31,49.31,49.2339285714286
,7/18/56,49.3,49.3,49.3,49.3,49.2907142857143
,7/19/56,49.32,49.32,49.32,49.32,49.3207142857143
,7/20/56,49.35,49.35,49.35,49.35,49.3564285714286
,7/23/56,49.33,49.33,49.33,49.33,49.3914285714286
,7/24/56,49.33,49.33,49.33,49.33,49.3203571428571
,7/25/56,49.44,49.44,49.44,49.44,49.2371428571428
,7/26/56,49.48,49.48,49.48,49.48,49.2628571428571
,7/27/56,49.08,49.08,49.08,49.08,49.2946428571429
,7/30/56,49,49,49,49,49.4032142857143
,7/31/56,49.39,49.39,49.39,49.39,49.4721428571429
,8/1/56,49.42,49.42,49.42,49.42,49.3389285714286
,8/2/56,49.74,49.74,49.74,49.74,49.3028571428571
,8/3/56,49.64,49.64,49.64,49.64,49.3139285714286
,8/6/56,48.86,48.86,48.86,48.86,49.3021428571429
,8/7/56,49.16,49.16,49.16,49.16,49.2353571428571
,8/8/56,49.36,49.36,49.36,49.36,49.0528571428571
,8/9/56,49.32,49.32,49.32,49.32,48.9917857142857
,8/10/56,49.09,49.09,49.09,49.09,48.9796428571429
,8/13/56,48.58,48.58,48.58,48.58,48.9353571428571
,8/14/56,48.9,48.9,48.9,48.9,48.8860714285714
,8/15/56,48.99,48.99,48.99,48.99,48.7135714285714
,8/16/56,48.88,48.88,48.88,48.88,48.4892857142857
,8/17/56,48.82,48.82,48.82,48.82,48.1903571428571
,8/20/56,48.25,48.25,48.25,48.25,48.0778571428571
,8/21/56,47.89,47.89,47.89,47.89,47.985
,8/22/56,47.42,47.42,47.42,47.42,47.8567857142857
,8/23/56,48,48,48,48,47.7496428571429
,8/24/56,47.95,47.95,47.95,47.95,47.6346428571429
,8/27/56,47.66,47.66,47.66,47.66,47.4464285714286
,8/28/56,47.57,47.57,47.57,47.57,47.4346428571429
,8/29/56,47.36,47.36,47.36,47.36,47.5146428571429
,8/30/56,46.94,46.94,46.94,46.94,47.6310714285714
,8/31/56,47.51,47.51,47.51,47.51,47.765
,9/4/56,47.89,47.89,47.89,47.89,47.8107142857143
,9/5/56,48.02,48.02,48.02,48.02,47.7853571428571
,9/6/56,48.1,48.1,48.1,48.1,47.7078571428571
,9/7/56,47.81,47.81,47.81,47.81,47.5321428571429
,9/10/56,47.56,47.56,47.56,47.56,47.3578571428571
,9/11/56,47.38,47.38,47.38,47.38,47.2707142857143
,9/12/56,47.05,47.05,47.05,47.05,47.2075
,9/13/56,46.99,46.99,46.99,46.99,47.0767857142857
,9/14/56,47.21,47.21,47.21,47.21,46.845
,9/17/56,47.19,47.19,47.19,47.19,46.6528571428571
,9/18/56,46.79,46.79,46.79,46.79,46.595
,9/19/56,46.24,46.24,46.24,46.24,46.5089285714286
,9/20/56,46.21,46.21,46.21,46.21,46.2814285714286
,9/21/56,46.58,46.58,46.58,46.58,46.1235714285714
,9/24/56,46.4,46.4,46.4,46.4,45.9596428571429
,9/25/56,45.75,45.75,45.75,45.75,45.7757142857143
,9/26/56,45.82,45.82,45.82,45.82,45.4610714285714
,9/27/56,45.6,45.6,45.6,45.6,45.4053571428571
,9/28/56,45.35,45.35,45.35,45.35,45.5775
,10/1/56,44.7,44.7,44.7,44.7,45.7564285714286
,10/2/56,45.52,45.52,45.52,45.52,45.9560714285714
,10/3/56,46.28,46.28,46.28,46.28,46.1282142857143
,10/4/56,46.29,46.29,46.29,46.29,46.2132142857143
,10/5/56,46.45,46.45,46.45,46.45,46.4278571428571
,10/8/56,46.43,46.43,46.43,46.43,46.5585714285714
,10/9/56,46.2,46.2,46.2,46.2,46.6907142857143
,10/10/56,46.84,46.84,46.84,46.84,46.7621428571428
,10/11/56,46.81,46.81,46.81,46.81,46.7532142857143
,10/12/56,47,47,47,47,46.6482142857143
,10/15/56,46.86,46.86,46.86,46.86,46.5692857142857
,10/16/56,46.62,46.62,46.62,46.62,46.4603571428571
,10/17/56,46.26,46.26,46.26,46.26,46.3703571428571
,10/18/56,46.34,46.34,46.34,46.34,46.2735714285714
,10/19/56,46.24,46.24,46.24,46.24,46.1607142857143
,10/22/56,46.23,46.23,46.23,46.23,46.0610714285714
,10/23/56,46.12,46.12,46.12,46.12,46.0939285714286
,10/24/56,45.93,45.93,45.93,45.93,46.1589285714286
,10/25/56,45.85,45.85,45.85,45.85,46.2142857142857
,10/26/56,46.27,46.27,46.27,46.27,46.0675
,10/29/56,46.4,46.4,46.4,46.4,46.1789285714286
,10/30/56,46.37,46.37,46.37,46.37,46.3910714285714
,10/31/56,45.58,45.58,45.58,45.58,46.7207142857143
,11/1/56,46.52,46.52,46.52,46.52,46.8653571428571
,11/2/56,46.98,46.98,46.98,46.98,46.885
,11/5/56,47.6,47.6,47.6,47.6,46.7953571428571
,11/7/56,47.11,47.11,47.11,47.11,46.7442857142857
,11/8/56,46.73,46.73,46.73,46.73,46.6057142857143
,11/9/56,46.34,46.34,46.34,46.34,46.4110714285714
,11/12/56,46.49,46.49,46.49,46.49,46.1785714285714
,11/13/56,46.27,46.27,46.27,46.27,46.0182142857143
,11/14/56,46.01,46.01,46.01,46.01,45.7942857142857
,11/15/56,45.72,45.72,45.72,45.72,45.5217857142857
,11/16/56,45.74,45.74,45.74,45.74,45.2460714285714
,11/19/56,45.29,45.29,45.29,45.29,45.1528571428571
,11/20/56,44.89,44.89,44.89,44.89,45.0325
,11/21/56,44.67,44.67,44.67,44.67,44.9628571428571
,11/23/56,45.14,45.14,45.14,45.14,44.8021428571429
,11/26/56,44.87,44.87,44.87,44.87,44.6757142857143
,11/27/56,44.91,44.91,44.91,44.91,44.7567857142857
,11/28/56,44.43,44.43,44.43,44.43,45.0560714285714
,11/29/56,44.38,44.38,44.38,44.38,45.2735714285714
,11/30/56,45.08,45.08,45.08,45.08,45.6035714285714
,12/3/56,45.98,45.98,45.98,45.98,45.9842857142857
,12/4/56,45.84,45.84,45.84,45.84,46.3546428571429
,12/5/56,46.39,46.39,46.39,46.39,46.5717857142857
,12/6/56,46.81,46.81,46.81,46.81,46.6225
,12/7/56,47.04,47.04,47.04,47.04,46.5357142857143
,12/10/56,46.8,46.8,46.8,46.8,46.5360714285714
,12/11/56,46.48,46.48,46.48,46.48,46.5228571428571
,12/12/56,46.13,46.13,46.13,46.13,46.5042857142857
,12/13/56,46.5,46.5,46.5,46.5,46.4953571428571
,12/14/56,46.54,46.54,46.54,46.54,46.4767857142857
,12/17/56,46.54,46.54,46.54,46.54,46.3814285714286
,12/18/56,46.54,46.54,46.54,46.54,46.3757142857143
,12/19/56,46.43,46.43,46.43,46.43,46.3664285714286
,12/20/56,46.07,46.07,46.07,46.07,46.3510714285714
,12/21/56,46.37,46.37,46.37,46.37,46.395
,12/26/56,46.39,46.39,46.39,46.39,46.4657142857143
,12/27/56,46.35,46.35,46.35,46.35,46.4142857142857
,12/28/56,46.56,46.56,46.56,46.56,46.4710714285714
,12/31/56,46.67,46.67,46.67,46.67,46.5239285714286
,1/2/57,46.2,46.2,46.2,46.2,46.5064285714286
,1/3/57,46.6,46.6,46.6,46.6,46.4453571428571
,1/4/57,46.66,46.66,46.66,46.66,46.3653571428571
,1/7/57,46.42,46.42,46.42,46.42,46.3271428571429
,1/8/57,46.25,46.25,46.25,46.25,46.2807142857143
,1/9/57,46.16,46.16,46.16,46.16,46.155
,1/10/57,46.27,46.27,46.27,46.27,45.8857142857143
,1/11/57,46.18,46.18,46.18,46.18,45.6817857142857
,1/14/57,45.86,45.86,45.86,45.86,45.5178571428571
,1/15/57,45.18,45.18,45.18,45.18,45.2457142857143
,1/16/57,45.23,45.23,45.23,45.23,44.9678571428571
,1/17/57,45.22,45.22,45.22,45.22,44.7892857142857
,1/18/57,44.64,44.64,44.64,44.64,44.7546428571429
,1/21/57,44.4,44.4,44.4,44.4,44.7953571428571
,1/22/57,44.53,44.53,44.53,44.53,44.7889285714286
,1/23/57,44.87,44.87,44.87,44.87,44.7146428571429
,1/24/57,45.03,45.03,45.03,45.03,44.7214285714286
,1/25/57,44.82,44.82,44.82,44.82,44.7757142857143
,1/28/57,44.49,44.49,44.49,44.49,44.7642857142857
,1/29/57,44.71,44.71,44.71,44.71,44.7210714285714
,1/30/57,44.91,44.91,44.91,44.91,44.6642857142857
,1/31/57,44.72,44.72,44.72,44.72,44.4653571428572
,2/1/57,44.62,44.62,44.62,44.62,44.2821428571429
,2/4/57,44.53,44.53,44.53,44.53,44.0728571428572
,2/5/57,43.89,43.89,43.89,43.89,43.8275
,2/6/57,43.82,43.82,43.82,43.82,43.4514285714286
,2/7/57,43.62,43.62,43.62,43.62,43.1071428571429
,2/8/57,43.32,43.32,43.32,43.32,43.005
,2/11/57,42.57,42.57,42.57,42.57,42.9435714285714
,2/12/57,42.39,42.39,42.39,42.39,43.0442857142857
,2/13/57,43.04,43.04,43.04,43.04,43.1435714285714
,2/14/57,42.99,42.99,42.99,42.99,43.2560714285714
,2/15/57,43.51,43.51,43.51,43.51,43.3975
,2/18/57,43.46,43.46,43.46,43.46,43.4635714285714
,2/19/57,43.49,43.49,43.49,43.49,43.4657142857143
,2/20/57,43.63,43.63,43.63,43.63,43.4732142857143
,2/21/57,43.48,43.48,43.48,43.48,43.4542857142857
,2/25/57,43.38,43.38,43.38,43.38,43.4014285714286
,2/26/57,43.45,43.45,43.45,43.45,43.4757142857143
,2/27/57,43.41,43.41,43.41,43.41,43.6210714285714
,2/28/57,43.26,43.26,43.26,43.26,43.7910714285714
,3/1/57,43.74,43.74,43.74,43.74,43.9621428571429
,3/4/57,44.06,44.06,44.06,44.06,44.0692857142857
,3/5/57,44.22,44.22,44.22,44.22,44.1142857142857
,3/6/57,44.33,44.33,44.33,44.33,44.0632142857143
,3/7/57,44.21,44.21,44.21,44.21,43.9860714285714
,3/8/57,44.07,44.07,44.07,44.07,43.9810714285714
,3/11/57,43.78,43.78,43.78,43.78,43.9842857142857
,3/12/57,43.75,43.75,43.75,43.75,43.9878571428571
,3/13/57,44.04,44.04,44.04,44.04,43.9514285714286
,3/14/57,44.07,44.07,44.07,44.07,43.9753571428571
,3/15/57,44.05,44.05,44.05,44.05,44.0153571428571
,3/18/57,43.85,43.85,43.85,43.85,44.0464285714286
,3/19/57,44.04,44.04,44.04,44.04,44.0521428571428
,3/20/57,44.1,44.1,44.1,44.1,44.0121428571429
,3/21/57,44.11,44.11,44.11,44.11,43.9864285714286
,3/22/57,44.06,44.06,44.06,44.06,44.0107142857143
,3/25/57,43.88,43.88,43.88,43.88,44.0489285714286
,3/26/57,43.91,43.91,43.91,43.91,44.0646428571429
,3/27/57,44.09,44.09,44.09,44.09,44.0875
,3/28/57,44.18,44.18,44.18,44.18,44.1792857142857
,3/29/57,44.11,44.11,44.11,44.11,44.2882142857143
,4/1/57,44.14,44.14,44.14,44.14,44.3485714285714
,4/2/57,44.42,44.42,44.42,44.42,44.4025
,4/3/57,44.54,44.54,44.54,44.54,44.4171428571428
,4/4/57,44.44,44.44,44.44,44.44,44.5242857142857
,4/5/57,44.49,44.49,44.49,44.49,44.6546428571429
,4/8/57,44.39,44.39,44.39,44.39,44.745
,4/9/57,44.79,44.79,44.79,44.79,44.8417857142857
,4/10/57,44.98,44.98,44.98,44.98,44.8982142857143
,4/11/57,44.94,44.94,44.94,44.94,44.9539285714286
,4/12/57,45.04,45.04,45.04,45.04,45.0057142857143
,4/15/57,44.95,44.95,44.95,44.95,45.1153571428571
,4/16/57,45.02,45.02,45.02,45.02,45.2203571428571
,4/17/57,45.08,45.08,45.08,45.08,45.35
,4/18/57,45.41,45.41,45.41,45.41,45.4717857142857
,4/22/57,45.48,45.48,45.48,45.48,45.5292857142857
,4/23/57,45.65,45.65,45.65,45.65,45.55
,4/24/57,45.72,45.72,45.72,45.72,45.6110714285714
,4/25/57,45.56,45.56,45.56,45.56,45.6514285714286
,4/26/57,45.5,45.5,45.5,45.5,45.75
,4/29/57,45.73,45.73,45.73,45.73,45.9217857142857
,4/30/57,45.74,45.74,45.74,45.74,46.0546428571429
,5/1/57,46.02,46.02,46.02,46.02,46.1478571428571
,5/2/57,46.39,46.39,46.39,46.39,46.1807142857143
,5/3/57,46.34,46.34,46.34,46.34,46.2360714285714
,5/6/57,46.27,46.27,46.27,46.27,46.2832142857143
,5/7/57,46.13,46.13,46.13,46.13,46.3657142857143
,5/8/57,46.31,46.31,46.31,46.31,46.5003571428571
,5/9/57,46.36,46.36,46.36,46.36,46.565
,5/10/57,46.59,46.59,46.59,46.59,46.6578571428571
,5/13/57,46.88,46.88,46.88,46.88,46.7782142857143
,5/14/57,46.67,46.67,46.67,46.67,46.8992857142857
,5/15/57,46.83,46.83,46.83,46.83,47.0203571428571
,5/16/57,47.02,47.02,47.02,47.02,47.1239285714286
,5/17/57,47.15,47.15,47.15,47.15,47.1535714285714
,5/20/57,47.27,47.27,47.27,47.27,47.1764285714286
,5/21/57,47.33,47.33,47.33,47.33,47.1971428571429
,5/22/57,47.14,47.14,47.14,47.14,47.0967857142857
,5/23/57,47.15,47.15,47.15,47.15,46.9825
,5/24/57,47.21,47.21,47.21,47.21,46.9896428571428
,5/27/57,46.78,46.78,46.78,46.78,47.0825
,5/28/57,46.69,46.69,46.69,46.69,47.1567857142857
,5/29/57,47.11,47.11,47.11,47.11,47.2003571428571
,5/31/57,47.43,47.43,47.43,47.43,47.2367857142857
,6/3/57,47.37,47.37,47.37,47.37,47.3535714285714
,6/4/57,47.28,47.28,47.28,47.28,47.4535714285714
,6/5/57,47.27,47.27,47.27,47.27,47.4567857142857
,6/6/57,47.6,47.6,47.6,47.6,47.5846428571429
,6/7/57,47.65,47.65,47.65,47.65,47.7217857142857
,6/10/57,47.4,47.4,47.4,47.4,47.8571428571429
,6/11/57,47.94,47.94,47.94,47.94,47.9642857142857
,6/12/57,48.05,48.05,48.05,48.05,48.0625
,6/13/57,48.14,48.14,48.14,48.14,48.0878571428571
,6/14/57,48.15,48.15,48.15,48.15,48.0192857142857
,6/17/57,48.24,48.24,48.24,48.24,47.8667857142857
,6/18/57,48.04,48.04,48.04,48.04,47.6625
,6/19/57,47.72,47.72,47.72,47.72,47.3978571428571
,6/20/57,47.43,47.43,47.43,47.43,47.2742857142857
,6/21/57,47.15,47.15,47.15,47.15,47.1714285714286
,6/24/57,46.78,46.78,46.78,46.78,47.1521428571429
,6/25/57,47.15,47.15,47.15,47.15,47.1882142857143
,6/26/57,47.09,47.09,47.09,47.09,47.2517857142857
,6/27/57,47.26,47.26,47.26,47.26,47.4328571428571
,6/28/57,47.37,47.37,47.37,47.37,47.7271428571429
,7/1/57,47.43,47.43,47.43,47.43,48.0189285714286
,7/2/57,47.9,47.9,47.9,47.9,48.3082142857143
,7/3/57,48.46,48.46,48.46,48.46,48.4878571428571
,7/5/57,48.69,48.69,48.69,48.69,48.6978571428571
,7/8/57,48.9,48.9,48.9,48.9,48.8003571428571
,7/9/57,48.72,48.72,48.72,48.72,48.9067857142857
,7/10/57,49.05,49.05,49.05,49.05,48.9835714285714
,7/11/57,48.86,48.86,48.86,48.86,48.9739285714286
,7/12/57,49.08,49.08,49.08,49.08,48.8825
,7/15/57,49.13,49.13,49.13,49.13,48.79
,7/16/57,48.88,48.88,48.88,48.88,48.7167857142857
,7/17/57,48.58,48.58,48.58,48.58,48.6328571428571
,7/18/57,48.53,48.53,48.53,48.53,48.5853571428571
,7/19/57,48.58,48.58,48.58,48.58,48.5689285714286
,7/22/57,48.47,48.47,48.47,48.47,48.5710714285714
,7/23/57,48.56,48.56,48.56,48.56,48.5428571428571
,7/24/57,48.61,48.61,48.61,48.61,48.3867857142857
,7/25/57,48.61,48.61,48.61,48.61,48.2525
,7/26/57,48.45,48.45,48.45,48.45,48.1392857142857
,7/29/57,47.92,47.92,47.92,47.92,48.0160714285714
,7/30/57,47.92,47.92,47.92,47.92,47.8928571428571
,7/31/57,47.91,47.91,47.91,47.91,47.6978571428571
,8/1/57,47.79,47.79,47.79,47.79,47.4035714285714
,8/2/57,47.68,47.68,47.68,47.68,47.2628571428571
,8/5/57,47.26,47.26,47.26,47.26,47.1214285714286
,8/6/57,46.67,46.67,46.67,46.67,47.0214285714286
,8/7/57,47.03,47.03,47.03,47.03,46.8092857142857
,8/8/57,46.9,46.9,46.9,46.9,46.6417857142857
,8/9/57,46.92,46.92,46.92,46.92,46.3810714285714
,8/12/57,46.33,46.33,46.33,46.33,46.18
,8/13/57,46.3,46.3,46.3,46.3,46.0317857142857
,8/14/57,45.73,45.73,45.73,45.73,45.6964285714286
,8/15/57,45.75,45.75,45.75,45.75,45.5271428571428
,8/16/57,45.83,45.83,45.83,45.83,45.4660714285714
,8/19/57,44.91,44.91,44.91,44.91,45.3525
,8/20/57,45.29,45.29,45.29,45.29,45.1171428571429
,8/21/57,45.49,45.49,45.49,45.49,44.7703571428571
,8/22/57,45.16,45.16,45.16,45.16,44.67
,8/23/57,44.51,44.51,44.51,44.51,44.6207142857143
,8/26/57,43.89,43.89,43.89,43.89,44.5360714285714
,8/27/57,44.61,44.61,44.61,44.61,44.6710714285714
,8/28/57,44.64,44.64,44.64,44.64,44.8707142857143
,8/29/57,44.46,44.46,44.46,44.46,44.9628571428572
,8/30/57,45.22,45.22,45.22,45.22,44.9782142857143
,9/3/57,45.44,45.44,45.44,45.44,44.9253571428572
,9/4/57,45.05,45.05,45.05,45.05,44.77
,9/5/57,44.82,44.82,44.82,44.82,44.525
,9/6/57,44.68,44.68,44.68,44.68,44.3985714285714
,9/9/57,44.28,44.28,44.28,44.28,44.4464285714286
,9/10/57,43.87,43.87,43.87,43.87,44.5114285714286
,9/11/57,44.26,44.26,44.26,44.26,44.5303571428571
,9/12/57,44.82,44.82,44.82,44.82,44.5728571428571
,9/13/57,44.8,44.8,44.8,44.8,44.6292857142857
,9/16/57,44.58,44.58,44.58,44.58,44.5985714285714
,9/17/57,44.64,44.64,44.64,44.64,44.3714285714286
,9/18/57,44.69,44.69,44.69,44.69,43.9146428571429
,9/19/57,44.4,44.4,44.4,44.4,43.6064285714286
,9/20/57,43.69,43.69,43.69,43.69,43.2332142857143
,9/23/57,42.69,42.69,42.69,42.69,42.9632142857143
,9/24/57,42.98,42.98,42.98,42.98,42.7621428571429
,9/25/57,42.46,42.46,42.46,42.46,42.605
,9/26/57,42.57,42.57,42.57,42.57,42.6035714285714
,9/27/57,42.55,42.55,42.55,42.55,42.7203571428571
,9/30/57,42.42,42.42,42.42,42.42,42.8325
,10/1/57,42.76,42.76,42.76,42.76,42.8514285714286
,10/2/57,43.1,43.1,43.1,43.1,42.7160714285714
,10/3/57,43.14,43.14,43.14,43.14,42.5257142857143
,10/4/57,42.79,42.79,42.79,42.79,42.3667857142857
,10/7/57,42.22,42.22,42.22,42.22,41.9657142857143
,10/8/57,41.95,41.95,41.95,41.95,41.6239285714286
,10/9/57,41.99,41.99,41.99,41.99,41.4342857142857
,10/10/57,40.96,40.96,40.96,40.96,41.42
,10/11/57,40.94,40.94,40.94,40.94,41.3607142857143
,10/14/57,41.24,41.24,41.24,41.24,41.1632142857143
,10/15/57,41.67,41.67,41.67,41.67,40.9321428571429
,10/16/57,41.33,41.33,41.33,41.33,40.4653571428571
,10/17/57,40.65,40.65,40.65,40.65,40.0207142857143
,10/18/57,40.33,40.33,40.33,40.33,40.0835714285714
,10/21/57,39.15,39.15,39.15,39.15,40.1596428571429
,10/22/57,38.98,38.98,38.98,38.98,40.24
,10/23/57,40.73,40.73,40.73,40.73,40.3042857142857
,10/24/57,40.71,40.71,40.71,40.71,40.4442857142857
,10/25/57,40.59,40.59,40.59,40.59,40.6539285714286
,10/28/57,40.42,40.42,40.42,40.42,40.8067857142857
,10/29/57,40.69,40.69,40.69,40.69,40.7303571428571
,10/30/57,41.02,41.02,41.02,41.02,40.6467857142857
,10/31/57,41.06,41.06,41.06,41.06,40.5903571428572
,11/1/57,40.44,40.44,40.44,40.44,40.5996428571429
,11/4/57,40.37,40.37,40.37,40.37,40.48
,11/6/57,40.43,40.43,40.43,40.43,40.3757142857143
,11/7/57,40.67,40.67,40.67,40.67,40.1564285714286
,11/8/57,40.19,40.19,40.19,40.19,39.9767857142857
,11/11/57,40.18,40.18,40.18,40.18,39.8014285714286
,11/12/57,39.6,39.6,39.6,39.6,39.8917857142857
,11/13/57,39.55,39.55,39.55,39.55,39.9017857142857
,11/14/57,39.44,39.44,39.44,39.44,39.8767857142857
,11/15/57,40.37,40.37,40.37,40.37,39.8928571428571
,11/18/57,40.04,40.04,40.04,40.04,40.0582142857143
,11/19/57,39.81,39.81,39.81,39.81,40.2896428571429
,11/20/57,39.92,39.92,39.92,39.92,40.5514285714286
,11/21/57,40.48,40.48,40.48,40.48,40.4785714285714
,11/22/57,40.87,40.87,40.87,40.87,40.7057142857143
,11/25/57,41.18,41.18,41.18,41.18,41.0071428571429
,11/26/57,40.09,40.09,40.09,40.09,41.1503571428571
,11/27/57,41.25,41.25,41.25,41.25,41.2446428571429
,11/29/57,41.72,41.72,41.72,41.72,41.3496428571429
,12/2/57,41.36,41.36,41.36,41.36,41.4257142857143
,12/3/57,41.37,41.37,41.37,41.37,41.4371428571429
,12/4/57,41.54,41.54,41.54,41.54,41.3075
,12/5/57,41.52,41.52,41.52,41.52,41.0996428571429
,12/6/57,41.31,41.31,41.31,41.31,40.9207142857143
,12/9/57,40.92,40.92,40.92,40.92,40.7821428571429
,12/10/57,40.56,40.56,40.56,40.56,40.7178571428571
,12/11/57,40.51,40.51,40.51,40.51,40.53
,12/12/57,40.55,40.55,40.55,40.55,40.2171428571429
,12/13/57,40.73,40.73,40.73,40.73,39.9617857142857
,12/16/57,40.12,40.12,40.12,40.12,39.8664285714286
,12/17/57,39.42,39.42,39.42,39.42,39.7182142857143
,12/18/57,39.38,39.38,39.38,39.38,39.6067857142857
,12/19/57,39.8,39.8,39.8,39.8,39.5435714285714
,12/20/57,39.48,39.48,39.48,39.48,39.6235714285714
,12/23/57,39.48,39.48,39.48,39.48,39.6757142857143
,12/24/57,39.52,39.52,39.52,39.52,39.665
,12/26/57,39.92,39.92,39.92,39.92,39.7496428571429
,12/27/57,39.78,39.78,39.78,39.78,39.9125
,12/30/57,39.58,39.58,39.58,39.58,40.18
,12/31/57,39.99,39.99,39.99,39.99,40.3503571428571
,1/2/58,40.33,40.33,40.33,40.33,40.5592857142857
,1/3/58,40.87,40.87,40.87,40.87,40.7271428571429
,1/6/58,40.68,40.68,40.68,40.68,40.7917857142857
,1/7/58,41,41,41,41,40.7196428571429
,1/8/58,40.99,40.99,40.99,40.99,40.6639285714286
,1/9/58,40.75,40.75,40.75,40.75,40.6475
,1/10/58,40.37,40.37,40.37,40.37,40.7182142857143
,1/13/58,40.49,40.49,40.49,40.49,40.7953571428571
,1/14/58,40.67,40.67,40.67,40.67,40.8803571428571
,1/15/58,40.99,40.99,40.99,40.99,41.0239285714286
,1/16/58,41.06,41.06,41.06,41.06,41.1335714285714
,1/17/58,41.1,41.1,41.1,41.1,41.185
,1/20/58,41.35,41.35,41.35,41.35,41.2510714285714
,1/21/58,41.3,41.3,41.3,41.3,41.38
,1/22/58,41.2,41.2,41.2,41.2,41.4532142857143
,1/23/58,41.36,41.36,41.36,41.36,41.5175
,1/24/58,41.71,41.71,41.71,41.71,41.6253571428571
,1/27/58,41.59,41.59,41.59,41.59,41.6642857142857
,1/28/58,41.63,41.63,41.63,41.63,41.6946428571429
,1/29/58,41.88,41.88,41.88,41.88,41.7921428571429
,1/30/58,41.68,41.68,41.68,41.68,41.9703571428571
,1/31/58,41.7,41.7,41.7,41.7,42.0542857142857
,2/3/58,42.04,42.04,42.04,42.04,42.0942857142857
,2/4/58,42.46,42.46,42.46,42.46,42.025
,2/5/58,42.19,42.19,42.19,42.19,41.8985714285714
,2/6/58,42.1,42.1,42.1,42.1,41.6867857142857
,2/7/58,41.73,41.73,41.73,41.73,41.4510714285714
,2/10/58,41.48,41.48,41.48,41.48,41.2575
,2/11/58,41.11,41.11,41.11,41.11,41.2157142857143
,2/12/58,40.93,40.93,40.93,40.93,41.1496428571429
,2/13/58,40.94,40.94,40.94,40.94,41.1339285714286
,2/14/58,41.33,41.33,41.33,41.33,41.1332142857143
,2/17/58,41.11,41.11,41.11,41.11,41.0842857142857
,2/18/58,41.17,41.17,41.17,41.17,41.035
,2/19/58,41.15,41.15,41.15,41.15,40.93
,2/20/58,40.91,40.91,40.91,40.91,40.8253571428571
,2/21/58,40.88,40.88,40.88,40.88,40.8239285714286
,2/24/58,40.65,40.65,40.65,40.65,40.7692857142857
,2/25/58,40.61,40.61,40.61,40.61,40.7721428571429
,2/26/58,40.92,40.92,40.92,40.92,40.8585714285714
,2/27/58,40.68,40.68,40.68,40.68,40.9921428571429
,2/28/58,40.84,40.84,40.84,40.84,41.1389285714286
